Source,date,ECC,ACC,Convo
TW,12-01-2018,0,Look's Like,Hailsss cimahi..rapatkan barisan yess.. #DCDCBhinnekaTunggalIka #JasadLimanSoka #BTIJasadTour… https://t.co/4Qf7n1SN5z
TW,12-01-2018,6,DCDC,"Sore ini di Cianjur, masih dalam rangkaian Bhinneka Tunggal Ika-Liman Soka, @Jasad_bdm melakukan social invesment k… https://t.co/PXpJf22fdO"
TW,12-01-2018,16,JASAD OFFICIAL,Show Fucking Time !!! Titik ke - 1 BHINNEKA TUNGGAL IKA - LIMAN SOKA Yonif Raider 300 / Brajawijaya Cianjur… https://t.co/0t4ztcY4Wg
TW,12-01-2018,2,DCDC,Pasukan Karuhun yang udah dapetin tiket dan free zine @Jasad_bdm Bhineka Tunggal Ika Cianjur. Limited edition!! .… https://t.co/GaiOjjWFCG
TW,12-01-2018,2,DCDC,"Dari stage DCDC SHOUTOUT Bhinneka Tunggal Ika, LAIN BLUES ikut meramaikan suasana lewat karya mereka. #DCDCxJasad… https://t.co/QQuH3wZSX6"
TW,12-01-2018,0,HB,Yang penting bersamamu #dcdc #djarumdcdc #djarumcoklat #musik #with #agnosiareplika #muachh https://t.co/twzK5gt0FA
TW,12-01-2018,0,kukuh arrafi,Riverstone Akan Berunjuk Nyal | Berita Musik Indie https://t.co/A6HV3eQpcZ via @Djarumcoklat
TW,12-01-2018,1,Faisal Fahmi,Shoot @nokia @nokianesia @nokiamobile @DjarumCoklat #nokia6 #DCDCxJasad https://t.co/cuVdCnVuf3
TW,12-01-2018,0,AyuShi,"Setelah melihat perjalanan @jasad_bdm di Bandung Blasting bersama @djarumcoklat , Republik… https://t.co/apHU5NR2q0"
TW,12-01-2018,0,GTV Official,Apa Lagu favorit dari @gugatofficial yg pengen bgt loe denger? Share yuk di https://t.co/M8chazRdjq #DCDCMusikkita… https://t.co/JXBc7N5G6C
TW,12-01-2018,1,GTV Official,"Coklatfriends, jangan sedih malam minggu ini #DCDCMusikkita eps @gugatofficial loh, ayo tonton yaa hari Sabtu, 13 J… https://t.co/vTX1hpGsio"
IG,12-01-2018,0,Out For Revenge,@DjarumCoklat Admin. untuk shoutout band itu kalo lupa password atau email bisa di forgot atau tidak ya ?
TW,12-01-2018,0,AyuShi,"Memulai titik pertama di Cianjur ! . @djarumcoklat Bhinneka Tunggal Ika Liman Soka, excited… https://t.co/bTInv1nDo4"
TW,12-01-2018,10,Super Music,Kabar duka kembali selimuti jagat rock. Eks gitaris @myMotorhead tutup usia https://t.co/QbJsUXSXGp
TW,12-01-2018,2,Super Music,"2 tahun vakum, @gaslightanthem kembali untuk pertunjukan spesial! https://t.co/9EaC5i5ech"
IG,12-01-2018,0,Super Music,@tintusardi on the spot sesuai venue masing2 kota. harga 15ribu
TW,12-01-2018,3,Super Music,Pelayat @chriscornell diminta menghormati privasi dengan tidak merekam https://t.co/ta5fyZKt9I
IG,12-01-2018,0,Super Music,"@yoyobani hanya bisa dibeli on the spot di venue, IDR 15.000"
TW,12-01-2018,0,Super Music,.@officialmoz keluarkan pernyataan terkait komentarnya soal kasus pelecehan https://t.co/dtLgIfSL4i
TW,12-01-2018,1,Super Music,Pilih ekspresi yang paling mewakili lo hari ini #SuperMusicID https://t.co/DFErx2ZzsP
TW,12-01-2018,1,Super Music,Gimana awal bertemunya Reney Karamoy dan Stella Gareth sampai akhirnya berani membentuk @SCALLER_ID ? Tonton di… https://t.co/YbhGzukcmX
TW,12-01-2018,0,Dhimass Chidin,we got spoiled! thank you. . . . #konserpadireborn #supermusicid #anighttoremember @ Taman… https://t.co/LkiX6EVd4u
TW,12-01-2018,0,Frans peoduction,@SuperMusicID @PadiBand @piyu https://t.co/SNoGzdbgT8 https://t.co/zun4ihWsNR
TW,14-01-2018,0,Gregorius P Bayu,.......... ......... ......... ......... .......... @djarumcoklat… https://t.co/X0AVl0A2p8
TW,14-01-2018,0,AyuShi,"Terimakasih Cimahi, semua rangkaian acara @djarumcoklat Bhinneka Tunggal Ika,Liman Soka berjalan… https://t.co/bBaW0N6VlG"
TW,14-01-2018,0,aulia indra putra,"#Repost @11AMmotion (get_repost) ・・・ Saturday, Jan 13, 2018 On stage @jasad_bdm at @djarumcoklat… https://t.co/Im31BYvNJ7"
TW,14-01-2018,0,Gregorius P Bayu,.......... ......... ......... ......... @djarumcoklat… https://t.co/Zyfwk2cS2D
TW,14-01-2018,0,Gregorius P Bayu,duh Gusti nikmatttt pisan .......... ......... ......... ......... @djarumcoklat… https://t.co/atRXThzyhJ
TW,14-01-2018,21,Super Music,"#BornToday 1969: Happy 49th Birthday, Dave Grohl! @foofighters https://t.co/OvGoSHOINJ"
TW,14-01-2018,3,Super Music,"TODAY! Territorial Pissing at Verde, Bandung ___ Sunday, Jan 14th 2018 at VERDE, Bandung. Start from 6PM Ticket on… https://t.co/SKHZ2r46Yd"
TW,14-01-2018,1,Super Music,"Musik punk ketemu bowling, kenapa enggak? Cuma di Punk Rock Bowling &amp; Music Festival https://t.co/C3RO4B9jM1"
TW,14-01-2018,0,Super Music,Unit punk The Distillers bakal reuni di tahun ini. Simak bocorannya di sini https://t.co/VjVYFlnPVH
TW,14-01-2018,3,Super Music,Ini dia 10 album rock internasional paling diantisipasi di tahun ini https://t.co/x7flZppE4R
TW,14-01-2018,1,Super Music,Kita lihat jawaban lo... #SuperMusicID https://t.co/gh94bNB0VU
TW,14-01-2018,1,Super Music,"Jelang album baru, @aperfectcircle rilis lagu dalam format piringan hitam https://t.co/D8pkuztEKI"
TW,14-01-2018,1,Super Music,KLIK buat dapetin ketiga gambar yang sama #SuperMusicID https://t.co/WT3xyx9M1c
TW,14-01-2018,0,Super Music,Cerita dibalik pembuatan debut album penuh @SCALLER_ID bertajuk 'Senses'. KLIK di sini https://t.co/rvxTwobs07
TW,16-01-2018,0,"I'm sorry, I'm lost",@Djarumcoklat https://t.co/ek69IbdFxX
TW,16-01-2018,5,DCDC,DCDC PENGADILAN MUSIK dengan terdakwa FORGOTTEN! 19 Januari 2018 di Kantin Nasion Jl. Ambon no.8A Bandung. Invitati… https://t.co/EmzCNzarbU
TW,16-01-2018,0,Saeful Anwar,@DjarumCoklat #starvedhero #dcdcshoutout #tasikmalaya #indieband #musik #poppunk https://t.co/vBfzRl0MOA
TW,16-01-2018,1,DCDC,Mitos Tentang Tur Yang Dipercayai Banyak Band Indie https://t.co/Wwsp5gCFoe
TW,16-01-2018,2,103.1 FM OZ RADIO,Bikin pantun ttg #DCDCSubStereo kirim yang banyak! https://t.co/Ffthvy5miW
TW,16-01-2018,2,103.1 FM OZ RADIO,Hari ini bakalan ada @SunriseJKT yang bakalan ngobrol soal album terbarunya! Steycun #DCDCSubStereo https://t.co/OevzK62LaU
TW,16-01-2018,0,Putceh Squad Indonesia,"Selamat pagi. Oh iya, hari ini @sunrisejkt bakal ke Bandung loh. Mereka bakal live perform dan interview di… https://t.co/J92ULC72Ci"
TW,16-01-2018,0,Yoga Malik Maulana,@ozradiobandung Cewe seksi jadi supir taksi Ada tato tulisanya tato Kalo lu nyari yg ngilangin rasa basi Cuma acara… https://t.co/cfxyQwYSEJ
TW,16-01-2018,0,Yoga Malik Maulana,@ozradiobandung Makan mie pake nasi ketan Pengen baso sama soto tapi perut masih kembung Kalo lo lagi ngerasa bosan… https://t.co/Wn1IoPuh9B
TW,16-01-2018,2,103.1 FM OZ RADIO,Bray hayu seru-seruan di #DCDCSubStereo barengan @mvstekky &amp; @Denny_hsu sampe jam 11 nanti yah! https://t.co/Cb4KVcTyfg
TW,16-01-2018,0,Yoga Malik Maulana,@ozradiobandung Ke diskotik pake batik Pulangnya ketemu pace lagi beli koyo sama roko Kalo pengen yg asik asik Ya d… https://t.co/vzxjAKyA63
IG,16-01-2018,0,amelia,ada penyiar ada radio bukan kidz jaman now klo gatau dcdcsubstereo di oz radio#DCDCSubStereo
IG,16-01-2018,0,amelia,jalan jalan ke pasar moko pulangnya beli sembako memang top deh oz radio sampe ada juga dcdcsubstereo #Dcdcsubstereo
TW,16-01-2018,1,103.1 FM OZ RADIO,Sekarang waktunya kamu ketemuan sama perform @SunriseJKT di #DCDCSubStereo https://t.co/DGGXhYY5ve
IG,16-01-2018,0,Yoga Malik Maulana,@ozradiobandung Beli roko ke toko sembako Pulangya nyoto di pa haji Dcdcsubstereo di ozradio Ini acara radio yg gue cari cari #DCDCSubStereo
TW,16-01-2018,1,103.1 FM OZ RADIO,Asik ketemuan lagi sama livenya @SunriseJKT di #DCDCSubStereo https://t.co/s95QPk5WAg
TW,16-01-2018,0,Yoga Malik Maulana,@ozradiobandung Kepala botak kaya setan Nyasab ke puertorico buat nyari baso mas dodo Dari pada ngestalk mantan Men… https://t.co/HbElthCwTr
TW,16-01-2018,0,Deisy,@ozradiobandung Walaupun tuyul jadi gondrong Sundel ga lagi bolong Gigi pocong makin kinclong Dan genderewo malah j… https://t.co/MJvs6bbdw3
TW,16-01-2018,29,Super Music,#RIP Dolores O'Riordan. Vokalis The Cranberries ditemukan tak bernyawa di sebuah hotel di London pada hari Senin (1… https://t.co/UJL8Y1a2q5
TW,16-01-2018,11,Super Music,Presiden Irlandia dan para musisi kenang sosok Dolores O'Riordan https://t.co/bt8XZKWbg1
TW,16-01-2018,0,Super Music,Siapa yang bisa jawab? #SuperMusicID https://t.co/B6eM9hka9G
TW,16-01-2018,2,Super Music,10 album band rock ini paling diantisipasi di 2018. Siapa aja? Cek di sini https://t.co/x7flZpHeWp
TW,16-01-2018,0,Super Music,"Jack White rilis album solo terbaru, Maret mendatang https://t.co/wJ1k1iwddf"
TW,16-01-2018,3,Super Music,"Spesial untuk Sobat Padi di penjuru Nusantara. Padi REBORN Exclusive Concert: An Intimate Show. - Rabu, 31 Januari… https://t.co/gYWADRJdwJ"
TW,16-01-2018,5,Super Music,Vokalis @The_Cranberries tutup usia. Selengkapnya di sini https://t.co/ofFtV5nuuy
TW,16-01-2018,1,HaloMalang.com,Live In Concert Padi Reborn | 20 Januari 2018 | Stadion Kanjuruhan Malang | Tiket Presale 10rb free produk | WA : 0… https://t.co/mrc0d5SbSG
TW,16-01-2018,0,HaloMalang.com,Live In Concert Padi Reborn | 20 Januari 2018 | Stadion Kanjuruhan Malang | Tiket Presale 10rb free produk | WA : 0… https://t.co/Nf9NG7asfa
IG,16-01-2018,0,Ecep Handiansyah,@SuperMusic_ID #SuperMusicID 60
IG,16-01-2018,0,Iqbal Alkautsar,@SuperMusic_ID 30 #supermusicID
TW,18-01-2018,3,FRONTXSIDE,retweet from @DjarumCoklat Selengkapnya Pelampiasan Sebuah Senjata Perang Dari Suku Bugis Oleh FrontXside https://t.co/YfIKmJibi3
TW,18-01-2018,1,DCDC,Cara Diplomatis Dalam ‘Mengeluarkan’ Personil Band-mu https://t.co/fTEAKozFlW
TW,18-01-2018,4,Super Music,Piringan hitam single 'God Save The Queen' terjual seharga ratusan juta! https://t.co/xqlJMGdCHK
TW,18-01-2018,2,Super Music,Pendengaran @EricClapton mulai menurun. Bagaimana sang gitaris veteran tetap bertahan? https://t.co/fHUrVVSryZ
TW,18-01-2018,5,Super Music,"Warga Madiun, #SuperMusicID Live in Concert bakal mampir di kota lo BESOK! Bersama @kotakband_ &amp; @burgerkill . Juma… https://t.co/uxTJ4STumU"
TW,18-01-2018,2,Super Music,LIKE &amp; SHARE kalau lo suka dengan penggalan lirik 'Dreams' dari @The_Cranberries ini https://t.co/jBCuzSxKZj
TW,18-01-2018,4,Super Music,"Dedengkot shoegaze, Ride, siap kembali berkarya https://t.co/NVwNLPvSgx"
TW,18-01-2018,3,Super Music,Gitaris terakhir @myMotorhead gelar konser tribute untuk Lemmy https://t.co/ssoMd2GaFS
TW,18-01-2018,5,Super Music,Sukses itu butuh proses dan bertahap. #IDARE #SuperMusicID https://t.co/QW4WSJ7LPm
TW,18-01-2018,0,Super Music,"M R T siap berpesta untuk rayakan peluncuran album perdana, 'Revoke/Repent' https://t.co/oyc7dAIOcZ"
TW,18-01-2018,12,Super Music,Mengenang Dolores O'Riordan belum lengkap tanpa mendengarkan 10 lagu esensial dari @The_Cranberries https://t.co/eviCNaqhBn
IG,18-01-2018,0,Super Music,"@gigihgalangcita @burgerkill enggak bro. Madiun, Situbondo &amp; Bojonegoro"
TW,18-01-2018,2,Super Music,Menapak tilas perjalanan bermusik Reney Karamoy (SCALLER) di #SuperNoize - Bagian 1 https://t.co/z1GUYYPnxr
TW,18-01-2018,13,Super Music,#BornToday 1971: Happy Birthday Jonathan Davis! Frontman @Korn rayakan hari jadi ke-47 tahun https://t.co/Rlq6W5elbq
TW,18-01-2018,1,Sobat PadI Mojokerto,"Rangkuman singkat keseruan di Pandaan kemarin, siap - siap buat Kepanjen dan Mojokerto akhir pekan ini #padigigs … https://t.co/rICo824otF"
TW,18-01-2018,1,Sobat PadI Mojokerto,Saatnya #Mojokerto Minggu #21Januari2018 At Lapangan Surodinawan #Padi #PadiReborn #Consert #SuperMusicID… https://t.co/Wh5IALV7Q6
TW,18-01-2018,0,Megapro Com,"#SuperMusicID Live in concerts: Padi Reborn • Taman Chandra Wilwatikta Pandaan, 12 Jan 2018 • Stadion Kanjuruhan... https://t.co/R45e25rEe7"
TW,18-01-2018,2,Official KOTAK,"See you min RT @SuperMusic_ID: Warga Madiun, #SuperMusicID Live in Concert bakal mampir di kota lo BESOK! Bersama… https://t.co/6YeNvEuXHZ"
TW,18-01-2018,1,IG : SeputarEvent,"#SuperMusicID Live in Concert bakal mampir di kota lo BESOK! Bersama @kotakband_ &amp; @burgerkill . Jumat, 19 Januari… https://t.co/qWN3p0OrQR"
TW,18-01-2018,0,HaloMalang.com,Live In Concert Padi Reborn | 20 Januari 2018 | Stadion Kanjuruhan Malang | Tiket Presale 10rb free produk | WA : 0… https://t.co/GojbCXhW26
TW,20-01-2018,0,IG: @mfeisalakbar,"@DjarumCoklat min mau nanya, ini kenapa ya kok statusnya pending terus? https://t.co/gUrZLeeSUo"
TW,20-01-2018,0,DCDC,"Bedhchamber semakin meyakinkan bahwa album penuh pertamanya nanti akan layak untuk dimiliki, contoh kecilnya sepert… https://t.co/pJpIIKdyEF"
TW,20-01-2018,0,Dede Diaz Abdurahman,#Repost from @djarumcoklat with https://t.co/Uey458syhN ... DCDC PENGADILAN MUSIK edisi ke 19 dengan… https://t.co/eCVGbHWsAr
TW,20-01-2018,0,Super Music,.@KarenO rilis lagu “YO! MY SAINT” untuk merk busana @kenzo https://t.co/3vue44WWdp
TW,20-01-2018,1,Super Music,"Lagi bosan di toilet, enaknya dengerin lagu. Biasanya lagu apa yang lo putar? #SuperMusicID https://t.co/zNvamKrmwC"
TW,20-01-2018,0,Super Music,@KarenO rilis lagu “YO! MY SAINT” untuk merk busana @kenzo https://t.co/3vue44FllR
TW,20-01-2018,1,Super Music,Taking Back Sunday kolaborasi dengan Vans untuk kampanye pendidikan seni https://t.co/a67PhrbQNO
TW,20-01-2018,0,Super Music,".@Derkaizer_Band, unit death metal asal Samarinda lepas klip sebelum album baru https://t.co/uspxK2URCo"
TW,20-01-2018,3,Super Music,"uperMusicID Live in Concerts: Padi REBORN &amp; dibuka oleh penampilan unit asal Medan jebolan #RockinBattle, EQUALIZ!… https://t.co/Qyl9Gmz3id"
TW,20-01-2018,0,Nanang_ah,#supermusicid https://t.co/oIxeks3kXX
TW,20-01-2018,0,GitarPlus magazine,Panggung penuh distorsi dari @burgerkillofficial #SupermusicID #LiveInConcert #metalhead #burgerkill #bojonegoro #begundal #superfriends
TW,20-01-2018,0,STANDAR SATU,"#StandarSatuVlog STANDAR SATU | SUPERMUSIC.ID MOBILE TRON ""BANTEN INDIE CLOTHING"" | 28 Desember 2017 . . .… https://t.co/7EVMCftHw8"
TW,20-01-2018,1,Frans peoduction,#gitarplus #SuperMusicID #kepanjenmalang #idare https://t.co/22dAcYL9MY
TW,20-01-2018,1,Frans peoduction,#SuperMusicID #idare #Malang #kanjuruhan https://t.co/h0Y5Emr4Zk
TW,22-01-2018,4,DCDC,Band yang beraliran Elektronik yang dipadukan dua unsur musik lainnya seperti Dubstep dan Hiphop ini bakalan tampi… https://t.co/FnAdUgvCVz
TW,22-01-2018,8,DCDC,"BHINNEKA TUNGGAL IKA - LIMAN SOKA bersama @Jasad_bdm akan hadir di Sukabumi Jumat, 26 Januari 2018 di Lapangan Yoni… https://t.co/xifohoxcpn"
TW,22-01-2018,1,DCDC,"Lewat Video Klip Terbarunya, Scarhead Barricade Memperkenalkan Personil Terbaru Mereka https://t.co/rEglJJ87TO"
TW,22-01-2018,0,Pangestu Adji,"#Repost @djarumcoklat (get_repost) ・・・ Baru-baru ini, sepuluh band mendapatkan predikat “10 Best… https://t.co/3OwEtxcY8c"
TW,22-01-2018,1,Super Music,Band metalcore asal Aceh — @KillaThePhia08 sedang garap video klip baru. Intip di sini https://t.co/LjrJScoMDz
TW,22-01-2018,6,Super Music,Para personel @BABYMETAL_JAPAN mengenang sang gitaris yang tewas karena kecelakaan https://t.co/EPVP5J51NV
TW,22-01-2018,7,Super Music,Bingung mau beli gitar buatan pabrik atau bikin custom? Pelajari dulu perbedaannya di #SuperGears https://t.co/4ha9p6WDHU
TW,22-01-2018,3,Super Music,Mulai lebih positif di tahun yang baru dengan tinggalin kebiasaan jelek kita. Isi di kolom comment #SuperMusicID https://t.co/yXGQpVJBUS
TW,22-01-2018,1,Super Music,.@Alkaline_Trio rilis box set untuk rayakan 21 tahun berkarya https://t.co/tqENN7XzEN
TW,22-01-2018,4,Super Music,Setuju dengan kata-kata Angus Young? Comment dengan emoji 🎸 #SuperMusicID https://t.co/7dTiKxjwcB
TW,22-01-2018,0,Abdullah Badik,"Padi Reborn SupermusicID live in concert Mojokerto, 21 Januari 2018"
TW,22-01-2018,0,Abdullah Badik,"Padi - Semua tak sama SupermusicID live in concert Mojokerto, 21 Januari 2018 https://t.co/KBNuykEV9o"
IG,22-01-2018,0,Triyani,@SuperMusic_ID Berani #SuperMusicID #IDARE
TW,22-01-2018,0,YukiRaudhulRizky,The team 👊🔥🔥🔥 . . . . . #supermusic #supermusicid #thetrip #kasinobrothers @ Special Region of… https://t.co/Cp9AFcgORR
TW,24-01-2018,0,Yas Budaya,Segan tos... @djarumcoklat dcdcshoutout #mitosmistis https://t.co/ADQ7wA2pR9
TW,24-01-2018,3,DCDC,Sebuah proyek musik elektronik @MITOSMISTIS_ kemarin malam telah mengguncang studio DCDC SUBSTEREO @ozradiobandung.… https://t.co/cFwog7JxO1
TW,24-01-2018,3,DCDC,"Subang! Bersiap, @Jasad_bdm melanjutkan gelaran BHINNEKA TUNGGAL IKA - LIMAN SOKA pada 28 Januari 2018! Segera akse… https://t.co/Vr3TGh8EL2"
TW,24-01-2018,12,DCDC,Raksasa Death Metal ini akan hadir di DCDC MUSIKKITA. Siapa kira-kira yang bakalan tampil Sabtu nanti? https://t.co/FyscM4p7JA
IG,24-01-2018,0,Am,@akredsofyan99 @AdheWiyoga @DjarumCoklat menungso yen cangkeme rusak cen ngene og
IG,24-01-2018,0,Adhe Wiyoga,@DjarumCoklat Forgotten
TW,24-01-2018,0,SINUSITIS,"#sinusitisband #sinusitisdeathmetal #Repost @djarumcoklat with @repostapp ・・・ Cek nih bro,… https://t.co/NuK9BnfbGA"
TW,24-01-2018,0,Denny Supardan,silahkan disimak teman2 @mustacheand di @Djarumcoklat https://t.co/3SSCiznIEA
IG,24-01-2018,0,akred,@AdheWiyoga @DjarumCoklat ithil
IG,24-01-2018,0,Yoga Asparella,@DjarumCoklat Death Vomit 🔥
TW,24-01-2018,2,Super Music,"Jangan lewatkan, #SuperMusicID Live in Concert terakhir dengan penampilan cadas dari KOTAK &amp; BURGERKILL. - Jumat, 2… https://t.co/NPwazUMR6s"
TW,24-01-2018,1,Super Music,Masing-masing punya keunikan tersendiri. Tetaplah jadi diri lo! #IDARE #SuperMusicID https://t.co/rH6b9qCfzY
TW,24-01-2018,6,Super Music,"Musik @paramore berubah, ini tanggapan Hayley Williams kepada fans https://t.co/NKNcKfega5"
TW,24-01-2018,14,Super Music,Wajib ditonton! 5 film tentang musik yang rilis di 2018 https://t.co/DAg7D2Dsx2
TW,24-01-2018,1,Super Music,#OnThisDay 1971: George Harrison menjadi mantan anggota @thebeatles pertama yang merajai puncak tangga lagu di UK l… https://t.co/yNef7jEy9Y
TW,24-01-2018,0,Super Music,American Nightmare kembali guncang kancah hardcore dengan album baru! https://t.co/tPPt7qpuTw
TW,24-01-2018,1,Super Music,Susun kalimat dibawah ini dan tag temen lo! #SuperMusicID https://t.co/K3JiNy8Hhm
TW,24-01-2018,0,p,I liked a @YouTube video https://t.co/C1IYEsb9dZ SuperMusicID Video Channel: Factoid - 6 Fakta Tentang Eleventwelfth
TW,24-01-2018,0,Frieka Nursari,"@ardanradio @SuperMusic_ID 1st time solo traveling dan numpang via couchsurfing, msk rmh org modal kunci di bwh kes… https://t.co/c70xGb65Jb"
TW,24-01-2018,0,Mr. LatieF,pembuatan video live perform di studio lokananta bersama SuperMusicID 📷 : @hellopippod https://t.co/sp9A0D9sUR
TW,24-01-2018,0,Andi S,Supermusicid - 15 years of grindcore NOXA @nyomanbije of @HELLCRUST_METAL . . . . #hellcrust… https://t.co/9bCrmDnGzw
TW,24-01-2018,0,Mesa,@ardanradio @SuperMusic_ID Dan si cowo yg ditembaknya masih aktif ngajar kabaret di sekolah sma kemudian ade saya s… https://t.co/zwHlkPIsYw
TW,24-01-2018,0,Mesa,@ardanradio @SuperMusic_ID Hal menantang yg pernah dilakuin adalah nembak kaka kelas di ardan radio pada tahun 2012… https://t.co/tMdqsm5xvg
TW,24-01-2018,0,Robby Hartono,"@ardanradio @SuperMusic_ID Hal mnantang yg prnh dilakuin, saat menaklukan ular jenis phyton yg strike.. Jadi sekua… https://t.co/kkyVtCXcjL"
TW,24-01-2018,0,Nadya Aristantia,"@ardanradio @SuperMusic_ID Hal menantang yg pernah aku lakuin berani selfie dekat sungai, walau agak takut. Tpi aku… https://t.co/Q1RuSjkeGj"
TW,24-01-2018,0,エイシードゥーム (eci doom ),"@ardanradio @SuperMusic_ID Di suruh beli nasi goreng tengah malam coz nyokap lagi sakit ,mau tidak mau gw jalanin u… https://t.co/2tJFUKoeXh"
TW,24-01-2018,0,‎​​​​‎​​​​‎​​ 6³,@ardanradio @SuperMusic_ID Hal menantang yg pernah gw lakuin itu pas nyebrang jembatan tali berasalkan kayu rusak p… https://t.co/XI7wyaTp3L
TW,24-01-2018,0,KAKA,"@ardanradio @SuperMusic_ID #IDare #SuperMusicID ini adalah moment ketika gue melaksanakan pertunangan, hal yang pal… https://t.co/YKBKGjX5iM"
TW,24-01-2018,0,Hardi Novian,"Ini adalah foto menantang, gua jongkok di eskalator, yang mati. Gak menantang sih. Tapi kalau gua ketangkap satpam,… https://t.co/UMoSXEHYA2"
TW,24-01-2018,0,ahmad parij jarkasih,@ardanradio @SuperMusic_ID Nikung pacar orang 😄😄😄 #IDare #SuperMusicID https://t.co/clGPGNW2KY
TW,24-01-2018,0,Miftachul Jannah,@ardanradio @SuperMusic_ID Hal menantang yg pernah gw lakukan ialah naik motor sendirian buat ke taman wlaupun belu… https://t.co/0pFd9OK1hb
TW,24-01-2018,0,Nadya Aristantia,"Hsl menantang selfie dekat sungai citarum, takut takut menggemaskan, walaupun takut ttp berani selfie #IDare… https://t.co/B6JYKWaCvF"
TW,26-01-2018,0,ANGELOFDEATH,Now !! #Repost from @djarumcoklat with https://t.co/zwfhPU9tEK ... @jasad_bdm ngajakin kalian untuk… https://t.co/p4diLsPRhl
TW,26-01-2018,0,dhodie Muppeth,"Sekilas Info Cadas !!!! Rangkain tour BHINNEKA TUNGGAL IKA Bersama @jasad_bdm, @djarumcoklat… https://t.co/mvV9ziTYRa"
