,type_post,username,nafme,following_count,follower_count,user_id,post_id,caption,timestamp,date_post,comment_count,like_count,retweet_count,user_likes,video_view,display_url,is_video,link,liank.1,Brand,Likes_TW,Keyword/Hashtag,replies_count,Owner ID,source,ID
36453,,"""sultankhamiz""",,5039,1105,','nan,'Hawasyaro - Blusak Blusuk Blangsak\n\n#latihanband #studio #studiomusik #studioletsgo #hawasyaro #lagukedua #punk #punkanarcho #dcdcshoutout #dcdcshoutoutday #hellprint #bandung,26-04-18,,,,,,,,,,,Djarum,,,,,IG,
36454,,PadI_Band,,1946,710,','nan,'Lempar kebelakang keseruan #DaretoRock kemarin! #DaretoRock2018 #SupermusicID #IDare #padigigspic.twitter.com/0PtK8hCTVO,26-04-18,,,,,,,,,,,Djarum,,,,,IG,
36455,,KROVOSH,,56,321,','nan,'KROVOSH - Sicknesss . . .  genovarock . #superepic2018 #rocksession #supermusicid #gigs #show… https://www.instagram.com/p/BiB5heGnlKh/&nbsp;,26-04-18,,,,,,,,,,,Djarum,,,,,IG,
36456,,"""ijo_trombone""",,3759,1615,','nan,'Maaf ya brads.. Masih edisi belum bisa move on dari DCDC x Hellshow \u201cKILLCHESTRA\u201d nih..\ud83e\udd18\ud83c\udffc\ud83d\ude01 Unforgettable night!\n.\nPresented by @dcdc.official x @thisishellshow.\n.\n\ud83d\udcf9 by: @truemegabielz\n#burgerkill \n#begundal \n#hellshow2018 \n#dcdckillchestra \n#dcdcxburgerkill \n#djarumcoklatdotcom \n#bkadamantine #Repost @burgerkillofficial with @insta.save.repost \u2022 \u2022 \u2022,27-04-18,,,,,,,,,,,Djarum,,,,,IG,
36457,,"""burgerkillofficial""",,360,571,','nan,"'DCDC x Hellshow \u201cKILLCHESTRA\u201d | 15\u201904\u201918 | Sasana Budaya Ganesha, Bandung | \ud83d\udcf7 by: @gladinasaska.\n.\nPresented by @dcdc.official x @thisishellshow.\n.\n#burgerkill \n#begundal \n#hellshow2018 \n#dcdckillchestra \n#dcdcxburgerkill \n#djarumcoklatdotcom \n#killchestra",27-04-18,,,,,,,,,,,Djarum,,,,,IG,
36458,,"""d666ez""",,4716,2294,','nan,'Berasaa nonton DIMMU BORGIR kalo di iringi orchestra gini teh \ud83e\udd18\ud83d\ude01 megah! .@burgerkillofficial ft @fadlypadi13. An elegy.\n.\n#killchestra #burgerkill #hellshow2018 #dcdckillchestra #begundal #greatsounds #light #Swipeforfullsong. .,27-04-18,,,,,,,,,,,Djarum,,,,,IG,
36459,,cianjursoilsoul,,613,2715,','nan,'DCDC SHOUT OUT GIGS Cianjur . 28 April 2018 Area Studio Zies Haurwangi Cianjur . 29 April 2018 Area Studio Toms Cangklek Cianjur . #dcdc #dcdcshoutout #dcdcshoutoutgigs #eventcianjur #dsocianjur #cianjursoilsoul #Cianjur,27-04-18,,,,,,,,,,,Djarum,,,,,IG,
36460,,HeryAhmad23,,2047,1107,','nan,'#rock #blues #djarum #supermusic #supermusicid #bangkalan #jatim #madurapic.twitter.com/6Fm2l69Cxs,27-04-18,,,,,,,,,,,Djarum,,,,,IG,
36461,,zonadistorsi,,3325,2165,','nan,'#Repost @cianjursoilsoul (@get_repost) ··· . DCDC SHOUT OUT GIGS Cianjur . 28 April 2018 Area Studio Zies Haurwangi Cianjur . 29 April 2018 Area Studio Toms Cangklek Cianjur . #dcdc #dcdcshoutout #dcdcshoutoutgigs #eventcianjur #dsocianjur ,27-04-18,,,,,,,,,,,Djarum,,,,,IG,
36462,,"""kaawangawang_musik""",,3888,2617,','nan,'Pa tatang gebetan ceu ida\nTeu datang kacida.\nDisamping teu disalempak\nDisamping teu disalempak\n\n#kaawangawang \n#DCDCShoutOut #DCDCShoutOutDay,28-04-18,,,,,,,,,,,Djarum,,,,,IG,
36463,,"""dcdcshoutout""",,891,1740,','nan,"'DCDC ShoutOut performers untuk DCDC ShoutOut Day BANDUNG besok di @kantinnasion The Panas Dalam Jl. Ambon no.8A.\n.\n@tonelighter, @mesopotemia, @kaawangawang_musik, @lightspace_id, @thepilsner, dan @voodoodolls_official. .\nMari ikut ramaikan dan rayakan DCDC ShoutOut Day Bandung!\n.\n#DCDCSHOUTOUTDAY\n#DCDCshoutoutday\n#DjarumCoklatDotCom\n#DCDC",28-04-18,,,,,,,,,,,Djarum,,,,,IG,
36464,,"""dcdc.official""",,3296,1842,','nan,"'DCDC ShoutOut performers untuk DCDC ShoutOut Day BANDUNG besok di @kantinnasion The Panas Dalam Jl. Ambon no.8A.\n.\n@tonelighter, @mesopotemia, @kaawangawang_musik, @lightspace_id, @thepilsner, dan @voodoodolls_official. .\nMari ikut ramaikan dan rayakan DCDC ShoutOut Day Bandung! Now its time to stand up and shout out loud!\n.\n#DCDCSHOUTOUTDAY\n#DCDCshoutoutday\n#DjarumCoklatDotCom\n#DCDC",28-04-18,,,,,,,,,,,Djarum,,,,,IG,
36465,,"""mesopotemia""",,360,1174,','nan,'DCDC shoutout Day @dcdc.official 29 april 2018 // @kantinnasion The Panas Dalam .\n#dcdcshoutoutday \n#DCDCSHOUTDAY\n#djarumcoklatdotcom \n#dcdc,28-04-18,,,,,,,,,,,Djarum,,,,,IG,
36466,,"""kaawangawang_musik""",,3888,2617,','nan,'Datang aja. InshaAllah ada opieun mah lah ada mereun yah mereun yah mereun yah yah mereun.\n\n#kaawangawang \n#DCDCShoutOut #DCDCShoutOutDay,28-04-18,,,,,,,,,,,Djarum,,,,,IG,
36467,,"""kaawangawang_musik""",,3888,2617,','nan,'Besok adalah tomorrow eh atawa tommorow ? Atawa ttommorrow ?\n.\n.\n#kaawangawang \n#DCDCShoutOut #DCDCShoutOutDay,28-04-18,,,,,,,,,,,Djarum,,,,,IG,
36468,,"""yedirizkiaditya""",,522,1681,','nan,'#DCDC #Shoutout #dcdcshoutoutday,28-04-18,,,,,,,,,,,Djarum,,,,,IG,
36469,,muimyself,,4785,1803,','nan,'Bismillah..!  #SuperMusicID #RockAdventure2018 https://www.instagram.com/p/BiGMsICH0Yy2uTvbUW2mOmuLNDttq7CH-nhUvU0/&nbsp;…,28-04-18,,,,,,,,,,,Djarum,,,,,IG,
36470,,hadjipinxs,,3745,2073,','nan,"'Alhamdulillah... Berjalan lancar.. Meskipun di guyur hujan seketika, tapi itu berkah bagi kami.   #supermusicid #studiomusikpnf #gassteruss #otw3000 #mvb #dfo #crazyforce #src #jnf #blasthink",28-04-18,,,,,,,,,,,Djarum,,,,,IG,
36471,,muimyself,,4785,1803,','nan,'Alhamdulillah Beres &amp; Lancar Jaya..!  #SuperMusicID #RockAdventure… https://www.instagram.com/p/BiGwAvnnsWQ7va_AsrdoA6m_R6kgspU1AGKWZQ0/&nbsp;…,28-04-18,,,,,,,,,,,Djarum,,,,,IG,
36472,,cndypalit,,4672,1385,','nan,'#supermusicid #generasisuper #bangikopipasarminggu #mobilejamming https://www.instagram.com/p/BiF_nIbja2_/&nbsp;,28-04-18,,,,,,,,,,,Djarum,,,,,IG,
36473,,"""dcdcshoutout""",,891,1740,','nan,"'Yang tampil selanjutnya di DCDC ShoutOut Day Bandung, band DCDC SHoutOut sudah terbentuk sejak 2009, @voodoodolls_official!\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC",29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36474,,"""dcdc.official""",,3296,1842,','nan,"'Yang tampil selanjutnya di DCDC ShoutOut Day Bandung, band DCDC SHoutOut sudah terbentuk sejak 2009, @voodoodolls_official!\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC",29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36475,,"""tonelighter""",,4940,1925,','nan,'Today is Sunday Rock !!! .\n.\n.\n#DCDCSHOUTOUTDAY\n#DCDCshoutoutday\n#DjarumCoklatDotCom\n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36476,,"""dcdcshoutout""",,891,1740,','nan,"'Sambil menunggu break menunggu untuk band selanjutnya tampil, special sharing bersama @addy_gembel dan @zotengkampret di DCDC ShoutOut Day Bandung.\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC",29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36477,,"""dcdc.official""",,3296,1842,','nan,"'Sambil break menunggu untuk band selanjutnya tampil, special sharing bersama @addy_gembel dan @zotengkampret di DCDC ShoutOut Day Bandung.\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC",29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36478,,"""dcdcshoutout""",,891,1740,','nan,'Penampilan liar dari band garage rock yang terbentuk pada tahun 2010 @thepilsner menjadi penutup di DCDC ShoutOut Day Bandung malam ini!\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36479,,"""dcdc.official""",,3296,1842,','nan,'Penampilan liar dari band garage rock yang terbentuk pada tahun 2010 @thepilsner menjadi penutup di DCDC ShoutOut Day Bandung malam ini! Cek juga @dcdcshoutout.\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36480,,"""dcdcshoutout""",,891,1740,','nan,"'Penampilan kedua di DCDC ShoutOut Day Bandung, ada band DCDC ShoutOut rock/blues @tonelighter.\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC",29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36481,,"""dcdc.official""",,3296,1842,','nan,"'Penampilan kedua di DCDC ShoutOut Day Bandung, ada band DCDC ShoutOut rock/blues @tonelighter.\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC",29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36482,,"""tonelighter""",,4940,1925,','nan,'Lets rock beybeh !!!! Kita tunggu di kantinnasion Jl. Ambon no 8a\nSampai berjumpa disana ladies\n.\n.\n.\n#DCDCSHOUTOUTDAY\n#DCDCshoutoutday\n#DjarumCoklatDotCom\n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36483,,"""sonjayagingin""",,270,2563,','nan,'Lanjuuut..\n#dcdcshoutoutday,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36484,,"""addy_gembel""",,4760,818,','nan,'Hari ini giliran Bandung. Mulai jam 15.00 di Kantin Panas Dalam di Jl.Ambon no.8A. Mari kita ramaikan. #dcdcshoutout #dcdcshoutoutday #dcdcshoutoutdaybandung,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36485,,"""dcdcshoutout""",,891,1740,','nan,'Grup indie pop asal Bandung yang masih berumur sangat muda tepatnya dibentuk pada bulan-bulan akhir tahun 2017 lalu akan tampil di DCDC Substereo selasa 1 Mei 2018! Dengarkan interview eksklusif dan penampilan live mereka di pukul 21.00 @ozradiobandung.\n.\n#DCDCSubstereo\n#DCDCShoutOut\n#DjarumCoklatDotCom\n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36486,,"""dcdcshoutout""",,891,1740,','nan,'DCDC ShoutOut Day Bandung dibuka oleh penampilan band pop/folk yang menggabungkan musik moderd dan tradisional. @kaawangawang_musik!\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36487,,"""dcdc.official""",,3296,1842,','nan,'DCDC ShoutOut Day Bandung dibuka oleh penampilan band pop/folk yang menggabungkan musik moderd dan tradisional. @kaawangawang_musik!\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36488,,"""dcdc.official""",,3296,1842,','nan,'DCDC ShoutOut Day Bandung diawali dengan coaching dan sharing seputar audio stage management bersama @zotengkampret Forgotten. Selanjutnya akan ada penampilan sari 6 band DCDC ShoutOut jagoan Bandung! Boleh ikut ramaikan di @kantinnasion The Panas Dalam Jl. Ambob no. 8A Bandung.\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36489,,"""dcdc.official""",,3296,1842,','nan,"'DCDC ShoutOut Day akhirnya hadir di Bandung. Persiapan sebelum dimulai, @zotengkampret berbagi ilmu coaching soundcheck bersama para band DCDC ShoutOut yang tampil hari ini.\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC \n#Bandung",29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36490,,"""dcdcshoutout""",,891,1740,','nan,'Band ketiga yang hadir di DCDC ShoutOut Day Bandung. Band folk alternative yang terbentuk pada tahun 2016 @mesopotemia.\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36491,,"""dcdc.official""",,3296,1842,','nan,'Band ketiga yang hadir di DCDC ShoutOut Day Bandung. Band folk alternative yang terbentuk pada tahun 2016 @mesopotemia.\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36492,,"""dcdcshoutout""",,891,1740,','nan,'Band instrumental/post rock @lightspace_id menjadi band ke-4 yang tampil di gelaran DCDC ShoutOut Day Bandung!\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36493,,"""dcdc.official""",,3296,1842,','nan,'Band instrumental/post rock @lightspace_id menjadi band ke-4 yang tampil di gelaran DCDC ShoutOut Day Bandung!\n.\n#DCDCSHOUTOUTDAY \n#DCDCSHOUTOUT \n#DjarumCoklatDotCom \n#DCDC,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36494,,"""henrusli""",,4472,2542,','nan,"'#repost @dcdc.official via @PhotoAroundApp \nDCDC ShoutOut performers untuk DCDC ShoutOut Day BANDUNG besok di @kantinnasion The Panas Dalam Jl. Ambon no.8A.\n.\n@tonelighter, @mesopotemia, @kaawangawang_musik, @lightspace_id, @thepilsner, dan @voodoodolls_official. .\nMari ikut ramaikan dan rayakan DCDC ShoutOut Day Bandung! Now its time to stand up and shout out loud!\n.\n#DCDCSHOUTOUTDAY\n#DCDCshoutoutday\n#DjarumCoklatDotCom\n#DCDC",29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36495,,DjarumCoklat,,1985,2385,','nan,"'Penampilan kedua di DCDC ShoutOut Day Bandung, ada band DCDC ShoutOut rock/blues @Tonelighter_IDpic.twitter.com/uPsfYBRz29",29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36496,,kantinnasion,,293,4254,','nan,'Kerennnnnn !!!! @ThePilsners   #DCDCShoutOutDay pic.twitter.com/992xZvmLbo,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36497,,arifagunagunar,,4964,1133,','nan,'Kelemahannya di pernafasan. Nafas Djarcok. Nafas Djarum Coklat. ??? Repot emang sebagai perokok mah.,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36498,,phelankc_,,5196,649,','nan,'*beli djarum coklat buat nyium aromanya doang*,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36499,,ahtmly2k,,2647,2170,','nan,'Then comes the calm.. ° ° ° #xiaomi #landscape #photography #supermusicid #rockadventure @ Bumi… https://www.instagram.com/p/BiJ-gocDWj6/&nbsp;,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36500,,Ridwanest_,,904,2572,','nan,'Rock in stage http://superversity.id&nbsp; ! • •  : @israqmuhendar #generasisuper #supermusicid… https://www.instagram.com/p/BiJNCWthMHm/&nbsp;,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36501,,guriangsyarif,,5115,659,','nan,'Live Loud Rock x My life my adventure #IDARE #supermusicid #superadventure #rockadventure2018… https://www.instagram.com/p/BiJdQ-MFgy5/&nbsp;,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36502,,muimyself,,4785,1803,','nan,'Djarum Super Rock Adventure 2018 ..!  #SuperMusicID #RockAdventure #DjarumEvent #McEdieBrokoli #MiUSoundSystem #MiuHomeMusicStudio #FBTSpeaker #Presonus #StudioOne. https://www.facebook.com/Miu.Home.Music.Studio/videos/1235117509955026/&nbsp;…,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36503,,muimyself,,4785,1803,','nan,'Djarum Super Rock Adventure 2018 ..!  #SuperMusicID #RockAdventure #DjarumEvent #McEdieBrokoli #MiUSoundSystem #MiuHomeMusicStudio #FBTSpeaker #Presonus #StudioOne.,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36504,,kantinnasion,,293,4254,','nan,'Awwwwwww lafffffffff  Voodoodolls   #DCDCShoutOutDay pic.twitter.com/oUtp3JzMK4,29-04-18,,,,,,,,,,,Djarum,,,,,IG,
36505,,"""arjuna.rinaldy""",,5510,1060,','nan,'Umroh\n@burgerkillofficial dcdc killchestra\n#begundal\n#burgerkill666 \n#dcdckillchestra\n#ITB,30-04-18,,,,,,,,,,,Djarum,,,,,IG,
36506,,"""arjuna.rinaldy""",,5510,1060,','nan,'Greaaaat....!!!! #burgerkill666 \n#begundalhellclub\n#begundal\n#adamantine\n#dcdckillchestra\n#chronicrock,30-04-18,,,,,,,,,,,Djarum,,,,,IG,
36507,,"""henrusli""",,4472,2542,','nan,"'@voodoodolls_official salah satu bintang #DCDCShoutOutDay #Bandung yang tampil apik semalam di @kantinnasion \nAyo siapa lagi, mari manfaatkan panggung #DCDCShoutOutDay untuk berkarya dan berkreasi.",30-04-18,,,,,,,,,,,Djarum,,,,,IG,
36508,,"""avaracustomid""",,3445,2149,','nan,'#Repost @puputputceh with @get_repost\n\u30fb\u30fb\u30fb\nSee you guys tonite\ud83d\udd25\n\n#burgerkill #begundal #hellshow2018 #dcdckillchestra #dcdcxburgerkill #djarumcoklatdotcom \ud83d\udcf7:@alexis_calvin,30-04-18,,,,,,,,,,,Djarum,,,,,IG,
36509,,"""tonelighter""",,4940,1925,','nan,'#Repost @kantinnasion \nTerimakasih @dcdc.official @dcdcshoutout \n@kantinnasion\n\nSampai berjumpa lain waktu. Keep Rock !!!!!!\n.\n.\n.\n#tonelighter #rock #rocknroll #jazz #fussion #band #bandung #DCDCSHOUTOUTDAY\n#DCDCshoutoutday\n#DjarumCoklatDotCom\n#DCDC,30-04-18,,,,,,,,,,,Djarum,,,,,IG,
36510,,hibarbahrululum,,1124,1761,','nan,'Repost : @djarumcoklat | Sok panasaran ke BK mah euy . . . . Bicara tentang @burgerkill… https://www.instagram.com/p/BiMrOUalmge/&nbsp;,30-04-18,,,,,,,,,,,Djarum,,,,,IG,
36511,,INNOCENTVOICE_,,4489,1823,','nan,'INNOCENT VOICE Live at Rock Day Out 4 yesterday... #gigs #metalcore #semarang #indonesia #indie #band #music #deathcore #supermusicid #metal #rockhttps://youtu.be/apn0KZ3FELw&nbsp;,30-04-18,,,,,,,,,,,Djarum,,,,,IG,
36512,,indo_deathgrind,,1503,1932,','nan,'coba sekali kali band bergenre grindcore . Contoh bersimbah darah gitu kang . .,30-04-18,,,,,,,,,,,Djarum,,,,,IG,
36513,,"""substereo_bdg""",,1697,912,','nan,'Yuk kirim yang banyak! #dcdcsubstereo,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36514,,"""substereo_bdg""",,1697,912,','nan,'Sebentar lagi @polkawars bakalan live dan interview di #dcdcsubstereo so staytune!,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36515,,"""zulfikaretsa""",,3206,2211,','nan,'Nuhun @dcdcshoutout @dcdc.official pulen \ud83d\udc4c\n\ud83d\udcf8 : @faisalsaputros \ud83d\udc55 : @sixpaxofficial \n#kaawangawang #dcdcshoutout #dcdcshoutoutday #dcdcshoutoutdaybandung #kantinnasion,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36516,,"""tonelighter""",,4940,1925,','nan,"'Hallo, selamat pagi! WE ARE TONE LIGHTER\n.\nHighlight sunday 29 april 2018 at @kantinnasion with @dcdc.official @dcdcshoutout\n.\nKeep rockin and happy may day !!\n.\n.\n#tonelighter #rock #rocknroll #jazz #fussion #band #bandung #DCDCSHOUTOUTDAY\n#DCDCshoutoutday\n#DjarumCoklatDotCom\n#DCDC",01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36517,,ozradiobandung,,2475,687,','nan,"'Yes! Exclusive di #DCDCSubStereo @polkawars lagi bawain 2 Materi terbarunya berjudul Rekam Jejak &amp; Fatamorgana, kencengin volume radio kamu!pic.twitter.com/D19P7bvvP2",01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36518,,ozradiobandung,,2475,687,','nan,'Di sikat lagi sama 2 lagu dari @polkawars di #DCDCSubStereo pic.twitter.com/62htfFYnVJ,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36519,,ozradiobandung,,2475,687,','nan,'Hari ini @polkawars bakal bikin malemnya kamu tambah adem! Mereka bakal Live dan Interview di #DCDCSubStereo so stay tune dude! pic.twitter.com/ZIT6qcjvM8,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36520,,ozradiobandung,,2475,687,','nan,'Guys @mvstekky &amp; @AuliaXRamadhan udah siap banget nemenin lo sama musik side stream pilihan di #DCDCSubStereo sampe jam 11 malem nanti! pic.twitter.com/hK75Cx8Egx,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36521,,ozradiobandung,,2475,687,','nan,'Bikin sekarang yuk! Kirim yg banyak yaaaa #DCDCSubStereo pic.twitter.com/klJZO8OZ3G,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36522,,zulfikaretsa,,3126,854,','nan,'Nuhun dcdcshoutout @djarumcoklat pulen   :… https://www.instagram.com/p/BiOH65NHiWTFqoosEP0px5msBvWcquTT_DPUJw0/?utm_source=twitter&nbsp;…,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36523,,HerySatriaa,,2827,1343,','nan,"'Mau nuntut tukang tahu bulat bikin variasi bentuk dan rasa baru, kaya tahu prisma rasa udang goreng mentega #DCDCSubStereo",01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36524,,guriangsyarif,,5115,659,','nan,'Kolaborasi terbaik #rockadventure2018  #supermusicid #superadventure @… https://www.instagram.com/p/BiONjerljD_/?utm_source=twitter&nbsp;…,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36525,,ayuxls,,5919,1093,','nan,'kalau aku jadi buruh mau nuntut perusahaan buat nyetel videoclip rangkum tiap hari. (((nyetel))) biar inget sholat.  ingetweh dulu hehe #DCDCSubStereo,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36526,,ipandwirandy,,4717,2872,','nan,'Djarum coklat sisan,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36527,,firdafaster,,5368,1297,','nan,'Bakal nuntut si gaji kenapa beraninya datang sebulan sekali padahal kita gawe tiap hari #DCDCSubStereo,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36528,,AgungGunanjar7,,5435,2839,','nan,"'@ozradiobandung nuntut gantian motor saya nu di bawa ku lising,kitu we lah #DCDCSubStereo",01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36529,,neni_yuliani,,1116,2933,','nan,"'@ozradiobandung Kalau saya akan menuntut ada gajih THR setiap memperingati hari raya setiap agama jangan idulfitri aja,kan diIndonesia ada 6 agama,enak kayany 6x THRan #DCDCSubStereo",01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36530,,AgungGunanjar7,,5435,2839,','nan,"'@ozradiobandung ingin nuntut eta menejer na gentos ku saya,da saya ge pengen ngarasain jadi menejer kumaha rasana,plis atuhlah bp atasan #DCDCSubStereo",01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36531,,AgungGunanjar7,,5435,2839,','nan,"'@ozradiobandung gak neko2 sayamah nuntut pa jangan slalu ditarget kerja saya,gak kena target gajih dipotong.duh bp kali2 cik nyobian calik dikorsi bp,bp atasan jd saya..intinamah nuntut minta bisa tukeran nasib jeng bp atasan,100% moal daeken da dunungan ",01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36532,,AgungGunanjar7,,5435,2839,','nan,"'@ozradiobandung ari nuntut pangmayarken hutang bisa gak ya dihari buruh,saya mah mau nuntut pangmayarken cicilan rumah,mobil,jeng kosipa we nepi lunas #DCDCSubStereo",01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36533,,GilangAh666,,2213,2350,','nan,'#komicfest2018 #supermusicid #eventbogor #musicbogorpic.twitter.com/BnMqrglTeb,01-05-18,,,,,,,,,,,Djarum,,,,,IG,
36534,,Dhimasantasena,,502,1476,','nan,"'yo ono se kota liyo, tapi 95% teko kutho iku",02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36535,,AREMA1986Merch,,4982,2114,','nan,"'Wingi Sempat Tail @RadioShowtvOne1 Kok Kurang Menarik, Opo Maneh @DjarumCoklat Mek Njupuk Band Daerah Kono Tok Dan Akeh Sing Kurang Skille...",02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36536,,hibarbahrululum,,1124,1761,','nan,'Repost : @djarumcoklat | Kade tong jiga nu eunggeus eunggeus   . . . Udah… https://www.instagram.com/p/BiRQmNZln39/?utm_source=twitter&nbsp;…,02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36537,,rockhouse_id,,4602,1490,','nan,'R.S.K.O rsko.official  generasisuper Saat live di EVENT  SupermusicId… https://www.instagram.com/p/BiRKj7vBqDu/?utm_source=twitter&nbsp;…,02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36538,,Dhimasantasena,,502,1476,','nan,"'podo bes, wis blass gak tau ndelok. kurang menarik",02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36539,,Dhimasantasena,,502,1476,','nan,'percoyo wis karo sing kolektor dan penikmat musik mulai sakdurunge jaman long hair.,02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36540,,Dhimasantasena,,502,1476,','nan,"'padahal band kota lain yang berkualitas itu banyak, sampe turah turah. tapi ah sudahlah",02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36541,,AREMA1986Merch,,4982,2114,','nan,'Ngga Jarang Bande Ngga Layak Tampil...,02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36542,,AREMA1986Merch,,4982,2114,','nan,'Mending Delok Komputerku Dewe...,02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36543,,AREMA1986Merch,,4982,2114,','nan,"'Mek Segelintir, Mangkakno Wes Ngga Tak Delok Saiki...",02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36544,,AREMA1986Merch,,4982,2114,','nan,'Maklum Kan Emang Semuanya Mereka Yang Bikin Acara.,02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36545,,fajarsukron1,,928,1184,','nan,'Live tv gk om?,02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36546,,Dhimasantasena,,502,1476,','nan,'lha why bes?,02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36547,,AREMA1986Merch,,4982,2114,','nan,'Lengkapan Koleksiku Dewe,02-05-18,,,,,,,,,,,Djarum,,,,,IG,
36548,,Dhimasantasena,,502,1476,','nan,'lek aku mending yutupan golek golek band eropaan.,02-05-18,,,,,,,,,,,Djarum,,,,,IG,
